restaurant_id,category,name,description,price
1356,GROUPS,Veggie Meal for 2,"Includes two Cheese Quesadillas, two Bean Burritos, two Spicy Potato Soft Tacos, and two orders of chips and nacho cheese sauce. Set max quantities to add item to cart.",15.0 USD
1356,GROUPS,Meal for 4,"Includes two Crunchwrap Supremes®, two Chicken Quesadillas, four Soft Tacos, and two orders of chips and nacho cheese sauce. Set max quantities to add item to cart.",25.0 USD
1356,GROUPS,Taco &amp; Burrito Cravings Pack,Includes 4 Crunchy Tacos and 4 Beefy 5-layer Burritos,13.19 USD
1356,GROUPS,Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Tacos, Crunchy or Soft Taco Supremes®.",22.79 USD
1356,GROUPS,Supreme Taco Party Pack,Your choice of 12 of the following tacos: Crunchy or Soft Taco Supremes®.,26.39 USD
1356,GROUPS,Soft Taco Party Pack,Includes 12 Soft Tacos,22.79 USD
1356,GROUPS,Supreme Soft Taco Party Pack,Includes 12 Soft Tacos Supreme®.,26.39 USD
1356,GROUPS,Variety Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Taco, or Nacho Cheese Doritos® Locos Tacos.",23.99 USD
1356,GROUPS,Supreme Variety Taco Party Pack,"Your choice of 12 of the following tacos: Crunchy or Soft Taco Supremes®, or Nacho Cheese Doritos® Locos Tacos Supremes®",27.59 USD
1356,GROUPS,Drinks Party Pack,Includes four Medium fountain drinks of your choice.,4.8 USD
1356,Sauce Packets,Fire Sauce Packet,,0.0 USD
1356,Sauce Packets,Hot Sauce Packet,,0.0 USD
1356,Sauce Packets,Mild Sauce Packet,,0.0 USD
1356,Sauce Packets,Diablo Sauce Packet,,0.0 USD
1356,Specialties,Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with seasoned beef, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.75 USD
1356,Specialties,Black Bean Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with black beans, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.75 USD
1356,Specialties,Chalupa Supreme®,"Chewy fried chalupa bread filled with seasoned beef, sour cream, crispy lettuce, three-cheese blend and ripe tomatoes.",5.03 USD
1356,Specialties,Black Bean Chalupa Supreme®,"A chewy chalupa shell filled with black beans, reduced-fat sour cream, lettuce, tomatoes, and three-cheese blend.",4.79 USD
1356,Specialties,Crunchwrap Supreme®,"A flour tortilla layered with seasoned beef, warm nacho cheese sauce, a crispy tostada shell, crispy lettuce, ripe tomatoes and topped with cool sour cream all wrapped in our signature crunchwrap fold and grilled to go.",6.23 USD
1356,Specialties,Black Bean Crunchwrap Supreme®,"Flour tortilla, black beans, nacho cheese sauce, tostada shell, lettuce, tomatoes &amp; reduced fat sour cream layers grilled in a crunchwrap. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation method may lead to cross contact with meat",5.99 USD
1356,Specialties,Cheesy Gordita Crunch,"A warm flatbread layered with three-cheese blend and wrapped around a crunchy taco filled with seasoned beef, spicy ranch sauce, crispy lettuce and shredded cheddar cheese.",5.03 USD
1356,Specialties,Doritos® Cheesy Gordita Crunch - Nacho Cheese,"A Nacho Cheese Doritos® Locos Tacos wrapped up in a soft piece of flatbread with Seasoned Beef, Spicy Ranch Sauce, Lettuce, Cheddar Cheese, and a Three Cheese Blend.",5.99 USD
1356,Specialties,Cheesy Roll Up,"A warm flour tortilla filled with our 3-cheese blend. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
1356,Specialties,Chicken Chipotle Melt,"Grilled chicken, creamy chipotle sauce, and real shredded cheddar cheese all wrapped up in a warm flour tortilla.",1.79 USD
1356,Tacos,Soft Taco,"A warm flour tortilla filled with seasoned beef, crispy lettuce and shredded cheddar cheese.",2.03 USD
1356,Tacos,Soft Taco Supreme®,"A warm flour tortilla filled with seasoned beef, cool sour cream, crispy lettuce, shredded cheddar cheese and ripe tomatoes.",3.23 USD
1356,Tacos,Crunchy Taco,"A crunchy taco shell filled with seasoned beef, crispy lettuce and shredded cheddar cheese.",2.03 USD
1356,Tacos,Crunchy Taco Supreme®,"A crunchy taco shell filled with seasoned beef, cool sour cream, crispy lettuce, shredded cheddar cheese and ripe tomatoes.",3.11 USD
1356,Tacos,Nacho Cheese Doritos® Locos Tacos,"A crunchy taco shell made from Nacho Cheese Doritos® is filled with seasoned beef, crispy lettuce, and pico de gallo.",3.11 USD
1356,Tacos,Nacho Cheese Doritos® Locos Tacos Supreme®,"A crunchy taco shell made from Nacho Cheese Doritos® is filled with seasoned beef, cool sour cream, crispy lettuce, shredded cheddar cheese and ripe tomatoes.",3.83 USD
1356,Tacos,Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.2 USD
1356,Burritos,Bean Burrito,"Warm flour tortilla filled with refried beans, shredded cheddar cheese, flavorful red sauce and diced onions. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
1356,Burritos,Beefy 5-Layer Burrito,"A warm tortilla is covered in a layer of warm nacho cheese and topped with seasoned beef, refried beans, cool sour cream and shredded cheddar cheese. Then it's wrapped creating a layer of nacho cheese all around the outside of the burrito.",3.83 USD
1356,Burritos,Quesarito,"A melty cheese quesadilla, with shredded cheddar cheese and warm nacho cheese sauce is opened and wrapped around a burrito filled with seasoned beef, seasoned rice, cool sour cream and creamy chipotle sauce.",5.39 USD
1356,Burritos,Black Bean Quesarito,"Cheese &amp; nacho cheese sauce quesadilla wrapped around a black bean, seasoned rice, reduced fat source cream &amp; chipotle sauce burrito. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat.",5.15 USD
1356,Burritos,Burrito Supreme®,"A warm flour tortilla loaded with seasoned beef, refried beans, tomatoes, onions, iceberg lettuce, reduced-fat sour cream, red sauce and cheddar cheese.",5.87 USD
1356,Burritos,Chipotle Ranch Grilled Chicken Burrito,"Grilled chicken, fiesta strips, avocado ranch sauce, creamy chipotle sauce, lettuce, tomatoes, and real shredded cheddar cheese wrapped inside a warm flour tortilla.",2.4 USD
1356,Burritos,Beefy Melt Burrito,"Seasoned Rice, Seasoned Beef, Nacho Cheese Sauce, Fiesta Strips, Three Cheese Blend, Reduced Fat Sour Cream wrapped in a warm tortilla.",2.4 USD
1356,Burritos,Cheesy Bean and Rice Burrito,"A warm flour tortilla filled with refried beans, seasoned rice, nacho cheese sauce and creamy jalapeño sauce. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
1356,Burritos,Fiesta Veggie Burrito,"The Fiesta Veggie Burrito comes with Seasoned Rice, Black Beans, Red Strips, Creamy Chipotle Sauce, Reduced-Fat Sour Cream, a Three-Cheese Blend, Tomatoes, and Guacamole.",2.4 USD
1356,Quesadillas,Chicken Quesadilla,"An extra flour tortilla filled with melty three-cheese blend, fire grilled chicken, creamy jalapeño sauce folded and grilled to perfection.",6.23 USD
1356,Quesadillas,Steak Quesadilla,"A warm flour tortilla filled with USDA Select Marinated Grilled Steak, Three Cheese Blend, Creamy Jalapeno Sauce, folded over and grilled.",6.47 USD
1356,Quesadillas,Cheese Quesadilla,"Large flour tortilla filled with melty three-cheese blend, creamy jalapeño sauce, perfectly folded &amp; grilled. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",4.79 USD
1356,Nachos,Nachos BellGrande®,"A portion of crispy tortilla chips topped with warm nacho cheese sauce, refried beans, seasoned beef, ripe tomatoes and cool sour cream.",6.35 USD
1356,Nachos,Chips and Nacho Cheese Sauce,Nacho chips with a side of warm nacho cheese sauce for dipping.,2.03 USD
1356,New Cravings Value Menu,Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.2 USD
1356,New Cravings Value Menu,Chipotle Ranch Grilled Chicken Burrito,"Grilled chicken, fiesta strips, avocado ranch sauce, creamy chipotle sauce, lettuce, tomatoes, and real shredded cheddar cheese wrapped inside a warm flour tortilla.",2.4 USD
1356,New Cravings Value Menu,Beefy Melt Burrito,"Seasoned Rice, Seasoned Beef, Nacho Cheese Sauce, Fiesta Strips, Three Cheese Blend, Reduced Fat Sour Cream wrapped in a warm tortilla.",2.4 USD
1356,New Cravings Value Menu,Cheesy Bean and Rice Burrito,"A warm flour tortilla filled with refried beans, seasoned rice, nacho cheese sauce and creamy jalapeño sauce. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
1356,New Cravings Value Menu,Fiesta Veggie Burrito,"The Fiesta Veggie Burrito comes with Seasoned Rice, Black Beans, Red Strips, Creamy Chipotle Sauce, Reduced-Fat Sour Cream, a Three-Cheese Blend, Tomatoes, and Guacamole.",2.4 USD
1356,New Cravings Value Menu,Cheesy Roll Up,"A warm flour tortilla filled with our 3-cheese blend. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
1356,New Cravings Value Menu,Cinnamon Twists,"Crispy, puffed corn twists sprinkled with cinnamon and sugar.",1.2 USD
1356,New Cravings Value Menu,Classic Combo,"Includes a Beefy 5-Layer Burrito, regular Crunchy Taco, Cinnamon Twists, and a Large fountain drink.",6.0 USD
1356,Sweets,Cinnamon Twists,"Crispy, puffed corn twists sprinkled with cinnamon and sugar.",1.2 USD
1356,Sweets,Cinnabon Delights® 2 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar",1.91 USD
1356,Sweets,Cinnabon Delights® 12 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",7.79 USD
1356,Sides,Cheesy Fiesta Potatoes,Crispy potato bites topped with reduced-fat sour cream and nacho cheese sauce.,2.03 USD
1356,Sides,Chips and Nacho Cheese Sauce,Nacho chips with a side of warm nacho cheese sauce for dipping.,2.03 USD
1356,Sides,Black Beans,"Savory black beans. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
1356,Sides,Black Beans and Rice,"Black beans served with seasoned rice. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
1356,Sides,Cinnamon Twists,"Crispy, puffed corn twists sprinkled with cinnamon and sugar.",1.2 USD
1356,Sides,Cinnabon Delights® 2 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar",1.91 USD
1356,Sides,Cinnabon Delights® 12 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",7.79 USD
1356,Sides,Mild Sauce Packet,,0.0 USD
1356,Sides,Hot Sauce Packet,,0.0 USD
1356,Sides,Fire Sauce Packet,,0.0 USD
1356,Sides,Diablo Sauce Packet,,0.0 USD
1356,Sides,Nacho Cheese Sauce,,0.84 USD
1356,Sides,Reduced-Fat Sour Cream,,0.6 USD
1356,Sides,Creamy Jalapeño Sauce,,0.48 USD
1356,Sides,Guacamole,,0.84 USD
1356,Sides,Chipotle Sauce,,0.48 USD
1356,Sides,Avocado Ranch Sauce,,0.48 USD
1356,Sides,Spicy Ranch,,0.48 USD
1356,Drinks,Cherry Sunrise Freeze,"A sweet, cherry-flavored Freeze with a tropical swirl of pineapple orange flavor.",3.59 USD
1356,Drinks,Mountain Dew Baja Blast® Freeze,Mountain Dew® Baja Blast in a frozen slushy drink.,3.59 USD
1356,Drinks,Wild Cherry Freeze,"A sweet, cherry-flavored Freeze.",3.59 USD
1356,Drinks,Blue Raspberry Freeze,"A sweet, juicy blue raspberry-flavored Freeze.",3.59 USD
1356,Drinks,Pepsi®,,2.63 USD
1356,Drinks,Diet Pepsi®,,2.63 USD
1356,Drinks,Pepsi® Zero Sugar,,2.63 USD
1356,Drinks,Mountain Dew®,,2.63 USD
1356,Drinks,Diet Mountain Dew®,,2.63 USD
1356,Drinks,Mountain Dew Baja Blast®,,2.63 USD
1356,Drinks,Mountain Dew® Baja Blast™ Zero Sugar,,2.63 USD
1356,Drinks,Dr Pepper®,,2.63 USD
1356,Drinks,Mug® Root Beer,,2.63 USD
1356,Drinks,Sierra Mist®,,2.63 USD
1356,Drinks,G2 Gatorade® Fruit Punch,,2.63 USD
1356,Drinks,Dole® Lemonade Strawberry Squeeze,,2.75 USD
1356,Drinks,Brisk® Mango Fiesta,,2.63 USD
1356,Drinks,Brisk® Dragon Paradise™ Sparkling Iced Tea,,2.75 USD
1356,Drinks,Lipton® Unsweetened Iced Tea,,2.63 USD
1356,Drinks,Drinks Party Pack,Includes four Medium fountain drinks of your choice.,4.8 USD
1356,Bowls,Power Menu Bowl,"Seasoned rice and black beans topped with grilled chicken, avocado ranch sauce, reduced-fat sour cream, lettuce, tomatoes, real cheddar cheese and guacamole.",7.79 USD
1356,Bowls,Power Menu Bowl - Veggie,"Seasoned rice and black beans topped with avocado ranch sauce, reduced-fat sour cream, lettuce, tomatoes, real cheddar cheese and guacamole.",7.19 USD
1356,Veggie Cravings,Black Bean Toasted Cheddar Chalupa,"A Chalupa shell with 6-month aged cheddar toasted on the outside and with black beans, reduced-fat sour cream, tomatoes, lettuce, and cheddar cheese on the inside.",5.75 USD
1356,Veggie Cravings,Bean Burrito,"Warm flour tortilla filled with refried beans, shredded cheddar cheese, flavorful red sauce and diced onions. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
1356,Veggie Cravings,Cheesy Bean and Rice Burrito,"A warm flour tortilla filled with refried beans, seasoned rice, nacho cheese sauce and creamy jalapeño sauce. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
1356,Veggie Cravings,Black Bean Quesarito,"Cheese &amp; nacho cheese sauce quesadilla wrapped around a black bean, seasoned rice, reduced fat source cream &amp; chipotle sauce burrito. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat.",5.15 USD
1356,Veggie Cravings,Fiesta Veggie Burrito,"The Fiesta Veggie Burrito comes with Seasoned Rice, Black Beans, Red Strips, Creamy Chipotle Sauce, Reduced-Fat Sour Cream, a Three-Cheese Blend, Tomatoes, and Guacamole.",2.4 USD
1356,Veggie Cravings,Spicy Potato Soft Taco,"A flour tortilla filled with crispy potato bites, lettuce, real shredded cheddar cheese, and creamy chipotle sauce.",1.2 USD
1356,Veggie Cravings,Black Bean Chalupa Supreme®,"A chewy chalupa shell filled with black beans, reduced-fat sour cream, lettuce, tomatoes, and three-cheese blend.",4.79 USD
1356,Veggie Cravings,Black Bean Crunchwrap Supreme®,"Flour tortilla, black beans, nacho cheese sauce, tostada shell, lettuce, tomatoes &amp; reduced fat sour cream layers grilled in a crunchwrap. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation method may lead to cross contact with meat",5.99 USD
1356,Veggie Cravings,Cheese Quesadilla,"Large flour tortilla filled with melty three-cheese blend, creamy jalapeño sauce, perfectly folded &amp; grilled. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",4.79 USD
1356,Veggie Cravings,Power Menu Bowl - Veggie,"Seasoned rice and black beans topped with avocado ranch sauce, reduced-fat sour cream, lettuce, tomatoes, real cheddar cheese and guacamole.",7.19 USD
1356,Veggie Cravings,Cheesy Roll Up,"A warm flour tortilla filled with our 3-cheese blend. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",1.2 USD
1356,Veggie Cravings,Cheesy Fiesta Potatoes,Crispy potato bites topped with reduced-fat sour cream and nacho cheese sauce.,2.03 USD
1356,Veggie Cravings,Chips and Nacho Cheese Sauce,Nacho chips with a side of warm nacho cheese sauce for dipping.,2.03 USD
1356,Veggie Cravings,Black Beans,"Savory black beans. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
1356,Veggie Cravings,Black Beans and Rice,"Black beans served with seasoned rice. Item is lacto-ovo, allowing for dairy &amp; egg consumption. Preparation methods may lead to cross contact with meat. See ta.co for full details.",2.27 USD
1356,Veggie Cravings,Cinnamon Twists,"Crispy, puffed corn twists sprinkled with cinnamon and sugar.",1.2 USD
1356,Veggie Cravings,Cinnabon Delights® 2 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar",1.91 USD
1356,Veggie Cravings,Cinnabon Delights® 12 Pack,"Warm donut holes filled with Cinnabon® signature cream cheese frosting, and dusted in Makara Cinnamon sugar.",7.79 USD
1357,Traditional Breakfast,"Eggs Benedict ",,10.59 USD
1357,Traditional Breakfast,Sausage and Eggs,,9.99 USD
1357,Traditional Breakfast,Bacon and Eggs,,9.99 USD
1357,Hometocon Favorites,Rio Verde Breakfast Burrito,"Soft flour tortilla stuffed with hash browns, scrambled eggs, ham, sausage, and bacon. We smother the whole thing in our homemade chile Verde and melted cheddar cheese. Chile Verde has pork.",10.59 USD
1357,Hometocon Favorites,Homemade Biscuits and Gravy,Served with hash browns.,9.99 USD
1357,Breakfast Sandwich,Egg Sandwich,,3.99 USD
1357,Breakfast Sandwich,Egg and Cheese,,4.29 USD
1357,Breakfast Sandwich,Ham Egg and Cheese,,5.29 USD
1357,Breakfast Sandwich,"Sausage, Egg, and Cheese",,5.29 USD
1357,Breakfast Sandwich,"Bacon, Egg, and Cheese",,5.29 USD
1357,Hot off the Griddle,Homemade Belgian Waffle,Delicate and tender Belgian-style waffle. Served with butter and maple syrup. If you prefer add strawberry topping.,7.49 USD
1357,Hot off the Griddle,French Toast Combo,2 pcs of French toast and two eggs.,10.29 USD
1357,Hot off the Griddle,French Toast (3 pcs),,7.99 USD
1357,Hot off the Griddle,Pancake Combo,Two buttermilk vanilla pancakes and two eggs.,10.29 USD
1357,Little Caboose Menu,Waffle,Served with whipped butter and syrup.,6.79 USD
1357,Little Caboose Menu,Kids Pancake,,6.79 USD
1357,Little Caboose Menu,French Toast,,6.79 USD
1357,Appetizers,Hot Wings,,10.99 USD
1357,Appetizers,Onion Rings,,9.99 USD
1357,Appetizers,Cheese Stick,,9.99 USD
1357,Appetizers,Combo Basket,,10.99 USD
1357,Appetizers,Homemade Chili Cheese Fries,,8.59 USD
1357,Appetizers,Cheese Fries,,7.0 USD
1357,Salads,Cob Salad,,10.99 USD
1357,Salads,BLT Chicken Salad,,10.99 USD
1357,Salads,Ranchera Salad,,10.99 USD
1357,Salads,Chef Salad,,10.99 USD
1357,Salads,Grilled Chicken Salad,,10.99 USD
1357,Salads,Crispy Chicken Salad,,10.99 USD
1357,Salads,Chicken Caesar Salad,,10.99 USD
1357,Lunch and Sandwiches,French Dip Sandwich,We take a hoagie and fill it with thinly sliced slow-roasted beef round. Served with aujust for dipping.,10.49 USD
1357,Lunch and Sandwiches,Chicken Cordon Bleu Sandwich,"Grilled boneless, skinless chicken breast. Topped with country smoked ham and swiss cheese on a corn-dusted bun.",10.49 USD
1357,Lunch and Sandwiches,Grilled Chicken Breast Sandwich,"Lean boneless, skinless chicken breast with lettuce, tomato, and pickles.",9.49 USD
1357,Lunch and Sandwiches,Chicken Fingers Sandwich,White meat breaded chicken tenderloins. Served with dipping sauce and fries.,10.49 USD
1357,Lunch and Sandwiches,"Triple Decker Club Sandwich ","Just like you remember it, we start with lean turkey breast, country ham, and smoked pioneer bacon. With mayo, lettuce, and sliced tomato all piled triple high.",10.49 USD
1357,Lunch and Sandwiches,Reuben Sandwich,"Flavorful lean beef pastrami stacked high on rye bread, swiss cheese, thousand islands, and warm sauerkraut.",10.49 USD
1357,Lunch and Sandwiches,Steak Sandwich,"Choice rib-eye steak cooked to your specification, served open-faced on Texas toast served with lettuce, and tomato.",14.99 USD
1357,Lunch and Sandwiches,Hot Veal Sandwich,"Two large pieces of tender breaded veal cutlet. Served open-faced on country bread, with the veggie of the day, mashed potatoes, and gravy.",11.99 USD
1357,Lunch and Sandwiches,"Hot Open Faced Sandwich ","Served with veggie of the day, mashed potatoes, and gravy.",10.99 USD
1357,Lunch and Sandwiches,Hot Hamburger Sandwich,"Two ground beef patties served open-faced on a loaf of country bread, veggie of the day with mashed potatoes, and gravy.",11.99 USD
1357,Lunch and Sandwiches,Bacon Chicken Ranch Sandwich,,10.49 USD
1357,Lunch and Sandwiches,Turkey Avocado and Swiss Sandwich,,10.49 USD
1357,Lunch and Sandwiches,Patti Melt Sandwich,Lean ground beef patty cooked to perfection with grilled onions and melted swiss cheese on rye bread.,10.49 USD
1357,Lunch and Sandwiches,Philly Steak Sandwich,"A generous portion of thinly sliced rib-eye steak, sliced onions, and green peppers, sauteed together, and swiss cheese. Served on a hoagie.",12.99 USD
1357,Lunch and Sandwiches,Fish Burger Sandwich,"A generous portion of breaded haddock on top of a warm corn-dusted bun with lettuce, tomato, and tartar sauce.",9.99 USD
1357,Lunch and Sandwiches,Popcorn Shrim Sandwich,"A large portion of 'red hook ale' battered shrimp. Served with fresh-cut fries, dipping sauce, and lemon wedge.",10.59 USD
1357,South of the Border,Cheese Quesadilla,"Served with guacamole, sour cream, and salsa.",8.59 USD
1357,South of the Border,Chicken Quesadilla,"Served with guacamole, sour cream, and salsa.",10.99 USD
1357,South of the Border,Steak Quesadilla,"Thinly sliced rib-eye steak, grilled onions, bell peppers, and cheddar cheese. Served with salsa, sour cream, and guacamole.",12.99 USD
1357,South of the Border,Hard Shell Taco,"With lettuce, tomato, and cheese. Served with salsa and sour cream.",2.99 USD
1357,South of the Border,Fish Tacos,"Battered codfish in flour tortillas with sour cream, cabbage, and pico de gallo. Served with lemon slices.",11.99 USD
1357,South of the Border,Taco Salad,,9.99 USD
1357,On The Lighter Side,BLT,,8.29 USD
1357,On The Lighter Side,Grilled Ham and Cheese,,8.79 USD
1357,On The Lighter Side,Grilled Cheese,,7.29 USD
1357,Little Caboose Menu,Chicken Fingers,,6.99 USD
1357,Little Caboose Menu,Hot Dog,,6.99 USD
1357,Little Caboose Menu,Corn Dog,,6.99 USD
1357,Little Caboose Menu,Hamburger,,6.99 USD
1357,Little Caboose Menu,Grilled Cheese,,6.99 USD
1357,Little Caboose Menu,Peanut Butter and Jelly,,6.99 USD
1357,Beverages,Iced Tea,,2.49 USD
1357,Beverages,Hot Tea,,2.25 USD
1357,Beverages,Chocolate Milk,,2.29 USD
1357,Beverages,Hot Chocolate,,2.49 USD
1357,Beverages,Raspberry Iced Tea,,2.49 USD
1357,Beverages,Lime Ricky,,3.29 USD
1357,Side Orders,Bacon,,3.5 USD
1357,Side Orders,Sausage,,3.5 USD
1357,Side Orders,Ham,,4.5 USD
1357,Side Orders,One Egg,,1.75 USD
1357,Side Orders,Two Eggs,,2.5 USD
1357,Side Orders,Hash Browns,,3.59 USD
1357,Side Orders,Hash Browns with Cheese,,4.99 USD
1357,Side Orders,Cinnamon Roll,,3.99 USD
1357,Side Orders,Bagel with Cream Cheese,,3.99 USD
1357,Side Orders,Oatmeal,,5.59 USD
1357,Side Orders,Homemade Green Chile,,3.99 USD
1357,Side Orders,Mashed Potatoes and Gravy,,3.99 USD
1357,Side Orders,Chili,,4.29 USD
1357,Side Orders,Fries,,3.59 USD
1357,Side Orders,Sliced Jalapenos,,0.99 USD
1357,Side Orders,Guacamole,,0.99 USD
1357,Side Orders,Sour Cream,,0.99 USD
1358,Picked for you,Brisket Plate,"Slow smoked Brisket sliced or chopped, served with 2 sides and a roll",16.5 USD
1358,Picked for you,3 Meat Plate,Choose your favorite combination of three slow-smoked meats served with two sides and a roll.,18.5 USD
1358,Picked for you,Pulled Pork Sandwich Plate,"Our delicious smoked pork on a brioche bun, served with 2 sides.",13.25 USD
1358,Picked for you,Brisket Mac Stack,Slow-smoked brisket with creamy Mac &amp; Cheese,12.0 USD
1358,Picked for you,2 for $24,Try your favorite combination of two slow-smoked meats served with two sides and a roll.,24.0 USD
1358,Deals,2 for $24,Try your favorite combination of two slow-smoked meats served with two sides and a roll.,24.0 USD
1358,Deals,Smokin Meal Deal,"Enjoy a sandwich of your choice, one side and a select dessert",9.0 USD
1358,Packs,BYB Original Party Pack,"Enjoy 2 lbs. of Pulled Pork, 2 lbs. of Chopped Brisket, large Coleslaw, large Barbecue Beans, large Potato Salad, rolls, relish and sauce. Feeds up to 10-12.",140.0 USD
1358,Packs,BYB Classic Sandwich Pack,"Enjoy 12 Classic sandwiches (your choice of meat), large Caesar Salad, large Potato Salad, relish and sauce",125.0 USD
1358,Packs,BYB Wings and Ribs Party Pack,"A combination of 18 Ribs and 24 Wings, Mac and Cheese, Cole Slaw, Rolls, Barbecue Sauce, and ranch dressing",135.0 USD
1358,Packs,BYB Pulled Pork Party Pack,"Dig in to 4 lbs. of Pulled Pork, large Coleslaw, large Barbecue Beans, large Potato Salad, rolls, relish and sauce",110.0 USD
1358,Packs,BYB Texas Brisket Party Pack,"Get 4lbs. of Brisket, your choice of 3 large sides, rolls, relish and sauce",175.0 USD
1358,Packs,Picnic Pack,"Includes a choice of your favorite meat (1 lb.), 2 medium sides, 4 rolls and barbecue sauce. Feeds up to 2-4.",39.0 USD
1358,Packs,Family Pack,"Includes a choice of 2 meats (1 lb. each), 3 medium sides, 6 rolls and barbecue sauce",65.0 USD
1358,Packs,XL Pack,"Includes a choice of 3 meats (1 lb. each) with 4 home-style medium sides, 8 rolls and barbecue sauce.",85.0 USD
1358,Packs,XL Sides,Perfect complement to our slow-smoked barbecue.  Feeds 12-15 people,38.0 USD
1358,Packs,Classic Family Pack Special,"1 LB brisket, 1 LB pulled pork, 1 each of medium potato salad, coleslaw, baked beans, 6 dinner rolls and your choice of sauce. **No substitutions**",52.0 USD
1358,Packs,Wing Family Pack,"The Wing Family Pack includes 24 smoked chicken wings (12 flats, 12 drummies), topped with your choice of sauce, and one of each medium side: potato salad, cabbage slaw, and barbecue beans. Served with six rolls, ranch dressing, pickles and onions.  Feeds",48.0 USD
1358,Packs,Extra Sauce for the Group,,5.0 USD
1358,Plates,2 Meat Plate,Choose your favorite combination of two slow-smoked meats served with two sides and a roll.,17.5 USD
1358,Plates,3 Meat Plate,Choose your favorite combination of three slow-smoked meats served with two sides and a roll.,18.5 USD
1358,Plates,Half Rack Pork Rib Plate,"Slow-smoked and rubbed with our Dickey's rib rub, served with 2 sides and a roll",19.25 USD
1358,Plates,Brisket Plate,"Slow smoked Brisket sliced or chopped, served with 2 sides and a roll",16.5 USD
1358,Plates,Pulled Pork Plate,"Slow-smoked pulled pork dusted with our Dickey's rib rub, served with 2 sides and a roll",15.5 USD
1358,Plates,Marinated Chicken Plate,"Sliced marinated chicken breast, served with 2 sides and a roll",15.0 USD
1358,Plates,Turkey Breast Plate,"Slow-smoked sliced turkey breast, served with 2 sides and a roll",15.5 USD
1358,Plates,Kielbasa Sausage Plate,"Your choice of Polish Kielbasa or Spicy Cheddar Kielbasa sausage,  served with 2 sides and a roll.",15.5 USD
1358,Plates,Old School Plate,"Brisket and Kielbasa Sausage, 2 sides and a roll",18.0 USD
1358,Plates,Pork &amp; Kielbasa Plate,"Pulled pork and Polish Kielbasa, 2 sides and a roll",16.0 USD
1358,Plates,Poultry Plate,"Marinated Chicken Breast and Turkey Breast, 2 sides and a roll",16.0 USD
1358,Plates,Chicken Breast Classic Sandwich Plate,"Marinated smoked chicken on a toasted brioche bun, served with two sides.",13.0 USD
